LAT,LON,ALT,Temp,Press,AltGPS,AltBar,SpdGps
49.714678,14.1743595,4222.755,9.19,60162.50,4222.76,4185.84,52.18
49.714678,14.1743595,4222.755,9.19,60162.50,4222.76,4185.84,52.18
49.7150634,14.1747678,4212.896,9.19,60260.75,4212.90,4173.38,52.97
49.7150634,14.1747678,4212.896,9.19,60260.75,4212.90,4173.38,52.97
49.7154401,14.1751907,4201.159,9.19,60368.75,4201.16,4159.69,53.18
49.7154401,14.1751907,4201.159,9.19,60368.75,4201.16,4159.69,53.18
49.7158245,14.1756304,4189.427,9.19,60468.75,4189.43,4147.04,54.30
49.7158245,14.1756304,4189.427,9.19,60468.75,4189.43,4147.04,54.30
49.7162155,14.1760876,4178.895,9.19,60540.25,4178.90,4138.01,54.98
49.7162155,14.1760876,4178.895,9.19,60540.25,4178.90,4138.01,54.98
49.7166071,14.1765571,4168.055,9.19,60634.25,4168.06,4126.14,55.59
49.7166071,14.1765571,4168.055,9.12,60732.75,4168.06,4113.72,55.59
49.7169962,14.1770489,4155.776,9.12,60732.75,4155.78,4113.72,56.55
49.7173875,14.1775567,4143.561,9.12,60836.00,4143.56,4100.72,57.40
49.7173875,14.1775567,4143.561,9.12,60836.00,4143.56,4100.72,57.40
49.7177786,14.1780794,4130.795,9.12,60944.75,4130.80,4087.05,58.14
49.7177786,14.1780794,4130.795,9.12,60944.75,4130.80,4087.05,58.14
49.7181704,14.178616,4118.089,9.12,61032.75,4118.09,4076.00,58.72
49.7181704,14.178616,4118.089,9.12,61032.75,4118.09,4076.00,58.72
49.718561,14.1791639,4104.89,9.12,61130.00,4104.89,4063.80,59.28
49.718561,14.1791639,4104.89,9.12,61130.00,4104.89,4063.80,59.28
49.7189534,14.1797227,4092.484,9.12,61224.50,4092.48,4051.97,59.76
49.7189534,14.1797227,4092.484,9.12,61224.50,4092.48,4051.97,59.76
49.7193454,14.1802936,4080.121,9.12,61312.75,4080.12,4040.93,60.25
49.7193454,14.1802936,4080.121,9.12,61312.75,4080.12,4040.93,60.25
49.7197388,14.180875,4068.556,9.12,61414.75,4068.56,4028.18,60.74
49.7197388,14.180875,4068.556,9.12,61414.75,4068.56,4028.18,60.74
49.7201315,14.1814647,4057.667,9.12,61508.00,4057.67,4016.55,61.04
49.7201315,14.1814647,4057.667,9.12,61508.00,4057.67,4016.55,61.04
49.7205222,14.1820615,4046.6,9.12,61590.50,4046.60,4006.26,61.24
49.7209088,14.1826647,4035.513,9.12,61590.50,4035.51,4006.26,61.22
49.7209088,14.1826647,4035.513,9.12,61664.00,4035.51,3997.11,61.22
49.7212939,14.1832742,4024.469,9.12,61750.25,4024.47,3986.38,61.39
49.7212939,14.1832742,4024.469,9.12,61750.25,4024.47,3986.38,61.39
49.7216802,14.1838788,4012.68,9.12,61824.25,4012.68,3977.19,61.16
49.7216802,14.1838788,4012.68,9.12,61824.25,4012.68,3977.19,61.16
49.7220696,14.1844678,4000.259,9.12,61934.00,4000.26,3963.57,60.36
49.7220696,14.1844678,4000.259,9.12,61934.00,4000.26,3963.57,60.36
49.7224625,14.1850166,3988.117,9.12,62040.25,3988.12,3950.40,58.83
49.7224625,14.1850166,3988.117,9.12,62040.25,3988.12,3950.40,58.83
49.7228602,14.1855158,3975.811,9.12,62126.75,3975.81,3939.70,56.74
49.7228602,14.1855158,3975.811,9.12,62126.75,3975.81,3939.70,56.74
49.7232602,14.1859623,3963.782,9.12,62218.50,3963.78,3928.35,54.36
49.7232602,14.1859623,3963.782,9.12,62218.50,3963.78,3928.35,54.36
49.7236572,14.1863452,3951.321,9.12,62320.50,3951.32,3915.76,51.64
49.7236572,14.1863452,3951.321,9.12,62320.50,3951.32,3915.76,51.64
49.7240524,14.1866671,3939.266,9.12,62440.75,3939.27,3900.93,49.01
49.7244392,14.186928,3927.383,9.12,62440.75,3927.38,3900.93,46.17
49.7244392,14.186928,3927.383,9.19,62536.50,3927.38,3889.14,46.17
49.7248126,14.1871271,3914.708,9.19,62624.75,3914.71,3878.29,43.41
49.7248126,14.1871271,3914.708,9.19,62624.75,3914.71,3878.29,43.41
49.7251719,14.1872692,3901.923,9.12,62734.00,3901.92,3864.87,40.76
49.7251719,14.1872692,3901.923,9.12,62734.00,3901.92,3864.87,40.76
49.7255166,14.1873579,3889.048,9.12,62832.00,3889.05,3852.85,38.45
49.7255166,14.1873579,3889.048,9.12,62832.00,3889.05,3852.85,38.45
49.7258444,14.1873997,3876.185,9.19,62944.00,3876.18,3839.14,36.14
49.7258444,14.1873997,3876.185,9.19,62944.00,3876.18,3839.14,36.14
49.7261528,14.1873961,3863.303,9.12,63058.00,3863.30,3825.19,33.86
49.7261528,14.1873961,3863.303,9.12,63058.00,3863.30,3825.19,33.86
49.7264399,14.1873478,3849.797,9.19,63156.00,3849.80,3813.22,31.80
49.7264399,14.1873478,3849.797,9.19,63156.00,3849.80,3813.22,31.80
49.7267053,14.1872603,3835.991,9.19,63276.25,3835.99,3798.56,29.97
49.7269493,14.1871372,3822.043,9.19,63276.25,3822.04,3798.56,28.29
49.7269493,14.1871372,3822.043,9.19,63386.75,3822.04,3785.10,28.29
49.727169,14.1869781,3807.85,9.19,63386.75,3807.85,3785.10,26.79
49.727169,14.1869781,3807.85,9.19,63494.50,3807.85,3771.99,26.79
49.7273668,14.1867888,3794.004,9.19,63636.50,3794.00,3754.75,25.66
49.7273668,14.1867888,3794.004,9.19,63636.50,3794.00,3754.75,25.66
49.7275392,14.1865716,3779.343,9.19,63738.50,3779.34,3742.38,24.67
49.7275392,14.1865716,3779.343,9.19,63738.50,3779.34,3742.38,24.67
49.7276866,14.1863272,3764.141,9.25,63860.25,3764.14,3727.64,24.26
49.7276866,14.1863272,3764.141,9.25,63860.25,3764.14,3727.64,24.26
49.7278097,14.1860593,3748.573,9.19,63992.75,3748.57,3711.63,23.95
49.7278097,14.1860593,3748.573,9.19,63992.75,3748.57,3711.63,23.95
49.7279058,14.1857706,3732.728,9.25,64114.00,3732.73,3697.00,23.80
49.7279058,14.1857706,3732.728,9.25,64114.00,3732.73,3697.00,23.80
49.7279823,14.185462,3717.171,9.25,64242.75,3717.17,3681.48,24.05
49.7279823,14.185462,3717.171,9.25,64242.75,3717.17,3681.48,24.05
49.7280302,14.1851335,3700.966,9.25,64384.00,3700.97,3664.49,24.48
49.7280519,14.1847907,3684.803,9.25,64384.00,3684.80,3664.49,24.98
49.7280519,14.1847907,3684.803,9.25,64514.25,3684.80,3648.85,24.98
49.7280519,14.1844369,3668.86,9.25,64514.25,3668.86,3648.85,25.76
49.7280519,14.1844369,3668.86,9.25,64640.00,3668.86,3633.78,25.76
49.7280263,14.1840718,3653.47,9.25,64640.00,3653.47,3633.78,26.80
49.7280263,14.1840718,3653.47,9.25,64792.75,3653.47,3615.50,26.80
49.7279743,14.1837007,3638.444,9.25,64900.50,3638.44,3602.62,27.75
49.7279743,14.1837007,3638.444,9.25,64900.50,3638.44,3602.62,27.75
49.7279026,14.1833304,3624.654,9.25,65004.25,3624.65,3590.24,28.34
49.7279026,14.1833304,3624.654,9.25,65004.25,3624.65,3590.24,28.34
49.7278138,14.1829632,3612.511,9.25,65112.50,3612.51,3577.34,28.99
49.7278138,14.1829632,3612.511,9.25,65112.50,3612.51,3577.34,28.99
49.727709,14.1825969,3600.238,9.25,65216.25,3600.24,3565.00,29.34
49.727709,14.1825969,3600.238,9.25,65216.25,3600.24,3565.00,29.34
49.7275903,14.1822457,3587.51,9.25,65286.75,3587.51,3556.61,28.54
49.7274695,14.1819044,3576.028,9.25,65286.75,3576.03,3556.61,28.45
49.7274695,14.1819044,3576.028,9.31,65370.25,3576.03,3546.70,28.45
49.7273451,14.1815745,3564.953,9.31,65370.25,3564.95,3546.70,27.85
49.7273451,14.1815745,3564.953,9.31,65450.00,3564.95,3537.24,27.85
49.7272182,14.1812494,3552.993,9.31,65450.00,3552.99,3537.24,27.63
49.7272182,14.1812494,3552.993,9.31,65532.25,3552.99,3527.49,27.63
49.7270854,14.180929,3540.291,9.31,65532.25,3540.29,3527.49,27.65
49.7270854,14.180929,3540.291,9.25,65660.00,3540.29,3512.36,27.65
49.7269497,14.180612,3526.658,9.25,65756.25,3526.66,3500.99,27.57
49.7269497,14.180612,3526.658,9.25,65756.25,3526.66,3500.99,27.57
49.7268132,14.1802964,3511.229,9.25,65890.00,3511.23,3485.20,27.33
49.7268132,14.1802964,3511.229,9.25,65890.00,3511.23,3485.20,27.33
49.7266738,14.1799761,3493.451,9.31,66050.50,3493.45,3466.29,27.33
49.7266738,14.1799761,3493.451,9.31,66050.50,3493.45,3466.29,27.33
49.7265374,14.1796467,3476.687,9.31,66198.00,3476.69,3448.94,28.01
49.7264047,14.1793071,3460.946,9.31,66198.00,3460.95,3448.94,28.66
49.7264047,14.1793071,3460.946,9.31,66336.25,3460.95,3432.71,28.66
49.7262702,14.1789583,3445.464,9.31,66336.25,3445.46,3432.71,29.38
49.7262702,14.1789583,3445.464,9.31,66452.00,3445.46,3419.14,29.38
49.726137,14.1786043,3430.04,9.31,66452.00,3430.04,3419.14,29.62
49.726137,14.1786043,3430.04,9.31,66582.50,3430.04,3403.86,29.62
49.7260026,14.1782463,3414.108,9.31,66582.50,34,14.11,3403.86,29.87
49.7260026,14.1782463,3414.108,9.31,66706.50,34,14.11,3389.37,29.87
49.7258641,14.1778833,3397.923,9.31,66706.50,3397.92,3389.37,30.38
49.7258641,14.1778833,3397.923,9.31,66856.75,3397.92,3371.84,30.38
49.7257211,14.1775159,3381.352,9.31,66982.25,3381.35,3357.23,30.79
49.7257211,14.1775159,3381.352,9.31,66982.25,3381.35,3357.23,30.79
49.7255737,14.1771483,3364.845,9.38,67118.00,3364.84,3341.44,31.19
49.7255737,14.1771483,3364.845,9.38,67118.00,3364.84,3341.44,31.19
49.7254222,14.1767794,3348.992,9.38,67254.50,3348.99,3325.59,31.76
49.7252622,14.1764063,3333.187,9.38,67254.50,3333.19,3325.59,32.38
49.7252622,14.1764063,3333.187,9.38,67382.75,3333.19,3310.72,32.38
49.7250944,14.1760319,3317.073,9.38,67382.75,3317.07,3310.72,32.90
49.7250944,14.1760319,3317.073,9.38,67548.25,3317.07,3291.57,32.90
49.7249196,14.1756556,3300.827,9.38,67548.25,3300.83,3291.57,33.43
49.7249196,14.1756556,3300.827,9.38,67678.00,3300.83,3276.59,33.43
49.7247393,14.1752767,3284.774,9.38,67678.00,3284.77,3276.59,34.02
49.7247393,14.1752767,3284.774,9.38,67820.75,3284.77,3260.13,34.02
49.7245536,14.1748955,3268.395,9.38,67820.75,3268.39,3260.13,34.47
49.7245536,14.1748955,3268.395,9.38,67946.25,3268.39,3245.68,34.47
49.7243625,14.1745123,3252.081,9.38,67946.25,3252.08,3245.68,34.92
49.7243625,14.1745123,3252.081,9.38,68100.50,3252.08,3227.95,34.92
49.724163,14.1741266,3235.981,9.38,68100.50,3235.98,3227.95,35.58
49.724163,14.1741266,3235.981,9.38,68248.75,3235.98,3210.94,35.58
49.723959,14.1737377,3220.429,9.44,68382.25,3220.43,3195.64,36.18
49.723959,14.1737377,3220.429,9.44,68382.25,3220.43,3195.64,36.18
49.7237518,14.1733455,3205.269,9.44,68508.50,3205.27,3181.21,36.58
49.7235415,14.1729518,3190.251,9.44,68508.50,3190.25,3181.21,36.84
49.7235415,14.1729518,3190.251,9.44,68624.00,3190.25,3168.02,36.84
49.7233289,14.1725575,3175.231,9.44,68624.00,3175.23,3168.02,36.99
49.7233289,14.1725575,3175.231,9.44,68750.00,3175.23,3153.65,36.99
49.7231111,14.1721647,3160.807,9.44,68750.00,3160.81,3153.65,37.23
49.7231111,14.1721647,3160.807,9.44,68872.75,3160.81,3139.67,37.23
49.7228898,14.1717738,3146.377,9.44,68872.75,3146.38,3139.67,37.41
49.7228898,14.1717738,3146.377,9.44,69002.00,3146.38,3124.97,37.41
49.7226656,14.1713845,3132.018,9.44,69002.00,3132.02,3124.97,37.49
49.7226656,14.1713845,3132.018,9.44,69122.50,3132.02,3111.29,37.49
49.7224394,14.1709967,3117.399,9.44,69122.50,3117.40,3111.29,37.53
49.7224394,14.1709967,3117.399,9.44,69260.00,3117.40,3095.70,37.53
49.7222089,14.1706093,3102.744,9.44,69260.00,3102.74,3095.70,37.60
49.7222089,14.1706093,3102.744,9.50,69386.50,3102.74,3081.38,37.60
49.7219771,14.1702222,3088.221,9.50,69508.50,3088.22,3067.59,37.72
49.7217436,14.1698374,3073.322,9.50,69508.50,3073.32,3067.59,37.79
49.7217436,14.1698374,3073.322,9.50,69646.25,3073.32,3052.05,37.79
49.7215089,14.1694541,3058.487,9.50,69646.25,3058.49,3052.05,37.94
49.7215089,14.1694541,3058.487,9.50,69768.75,3058.49,3038.24,37.94
49.7212717,14.1690711,3043.606,9.50,69768.75,3043.61,3038.24,38.08
49.7212717,14.1690711,3043.606,9.50,69890.75,3043.61,3024.51,38.08
49.7210321,14.1686887,3029.01,9.50,69890.75,3029.01,3024.51,38.25
49.7210321,14.1686887,3029.01,9.56,70032.50,3029.01,3008.59,38.25
49.7207896,14.1683079,3014.39,9.56,70032.50,3014.39,3008.59,38.36
49.7207896,14.1683079,3014.39,9.56,70160.00,3014.39,2994.28,38.36
49.7205454,14.1679271,2999.569,9.56,70160.00,2999.57,2994.28,38.51
49.7205454,14.1679271,2999.569,9.56,70282.25,2999.57,2980.59,38.51
49.7202989,14.1675469,2984.636,9.56,70282.25,2984.64,2980.59,38.69
49.7202989,14.1675469,2984.636,9.56,70410.00,2984.64,2966.30,38.69
49.7200497,14.1671667,2969.583,9.56,70410.00,2969.58,2966.30,38.89
49.7197996,14.1667852,2954.468,9.56,70546.00,2954.47,2951.11,39.10
49.7197996,14.1667852,2954.468,9.62,70672.75,2954.47,2936.97,39.10
49.7195477,14.1664009,2939.066,9.62,70672.75,2939.07,2936.97,39.42
49.7195477,14.1664009,2939.066,9.62,70812.00,2939.07,2921.47,39.42
49.7192933,14.1660155,2923.73,9.62,70812.00,2923.73,2921.47,39.67
49.7192933,14.1660155,2923.73,9.62,70930.00,2923.73,2908.35,39.67
49.7190375,14.1656264,2908.481,9.62,70930.00,2908.48,2908.35,39.94
49.7190375,14.1656264,2908.481,9.62,71084.50,2908.48,2891.19,39.94
49.718781,14.1652352,2893.177,9.62,71084.50,2893.18,2891.19,40.13
49.718781,14.1652352,2893.177,9.62,71218.75,2893.18,2876.31,40.13
49.7185244,14.1648413,2877.966,9.62,71218.75,2877.97,2876.31,40.36
49.7185244,14.1648413,2877.966,9.62,71362.00,2877.97,2860.46,40.36
49.7182672,14.1644434,2862.994,9.62,71362.00,2862.99,2860.46,40.63
49.7182672,14.1644434,2862.994,9.69,71502.25,2862.99,2844.97,40.63
49.7180089,14.1640406,2847.759,9.69,71502.25,2847.76,2844.97,40.91
49.7180089,14.1640406,2847.759,9.69,71656.25,2847.76,2827.98,40.91
49.7177501,14.1636329,2832.636,9.69,71656.25,2832.64,2827.98,41.23
49.7174904,14.1632216,2817.716,9.69,71780.75,2817.72,2814.27,41.54
49.7174904,14.1632216,2817.716,9.69,71786.75,2817.72,2813.61,41.54
49.7172287,14.1628068,2802.837,9.69,71922.75,2802.84,2798.66,41.89
49.7172287,14.1628068,2802.837,9.69,72048.25,2802.84,2784.88,41.89
49.716966,14.1623869,2788.238,9.69,72048.25,2788.24,2784.88,42.17
49.716966,14.1623869,2788.238,9.69,72194.00,2788.24,2768.90,42.17
49.716702,14.1619635,2773.624,9.69,72194.00,2773.62,2768.90,42.46
49.716702,14.1619635,2773.624,9.69,72330.25,2773.62,2753.99,42.46
49.7164362,14.1615366,2759.162,9.69,72330.25,2759.16,2753.99,42.78
49.7164362,14.1615366,2759.162,9.75,72464.75,2759.16,2739.29,42.78
49.7161686,14.1611069,2744.881,9.75,72464.75,2744.88,2739.29,43.12
49.7161686,14.1611069,2744.881,9.75,72604.25,2744.88,2724.07,43.12
49.7158987,14.1606755,2730.679,9.75,72604.25,2730.68,2724.07,43.37
49.7158987,14.1606755,2730.679,9.75,72724.00,2730.68,2711.02,43.37
49.715628,14.1602405,2716.546,9.75,72724.00,2716.55,2711.02,43.59
49.7153567,14.159801,2702.122,9.75,72862.00,2702.12,2696.00,43.81
49.7153567,14.159801,2702.122,9.75,72862.00,2702.12,2696.00,43.81
49.7150829,14.1593591,2687.328,9.75,72994.50,2687.33,2681.61,44.13
49.7150829,14.1593591,2687.328,9.75,72994.50,2687.33,2681.61,44.13
49.7148113,14.1589127,2672.166,9.75,73116.50,2672.17,2668.37,44.24
49.7148113,14.1589127,2672.166,9.75,73254.25,2672.17,2653.45,44.24
49.7145398,14.1584614,2657.323,9.75,73254.25,2657.32,2653.45,44.50
49.7145398,14.1584614,2657.323,9.75,73406.50,2657.32,2636.98,44.50
49.7142702,14.1580026,2642.754,9.75,73406.50,2642.75,2636.98,44.86
49.7142702,14.1580026,2642.754,9.75,73556.25,2642.75,2620.81,44.86
49.7140018,14.1575337,2628.645,9.75,73556.25,2628.64,2620.81,45.19
49.7140018,14.1575337,2628.645,9.81,73660.50,2628.64,2609.57,45.19
49.7137348,14.1570601,2614.452,9.81,73660.50,2614.45,2609.57,45.24
49.7137348,14.1570601,2614.452,9.75,73796.25,2614.45,2594.95,45.24
49.7134694,14.1565839,2600.633,9.75,73796.25,2600.63,2594.95,45.28
49.7132039,14.1561081,2587.259,9.81,73932.00,2587.26,2580.36,45.26
49.7132039,14.1561081,2587.259,9.81,73932.00,2587.26,2580.36,45.26
49.7129398,14.1556304,2573.943,9.81,74052.50,2573.94,2567.42,45.28
49.7129398,14.1556304,2573.943,9.81,74052.50,2573.94,2567.42,45.28
49.7126759,14.1551523,2560.258,9.81,74186.50,2560.26,2553.05,45.20
49.7126759,14.1551523,2560.258,9.88,74186.50,2560.26,2553.05,45.20
49.7124126,14.1546741,2547.066,9.88,74302.25,2547.07,2540.65,45.21
49.7124126,14.1546741,2547.066,9.81,74422.75,2547.07,2527.77,45.21
49.712145,14.1542011,2533.107,9.81,74422.75,2533.11,2527.77,45.26
49.712145,14.1542011,2533.107,9.88,74556.75,2533.11,2513.46,45.26
49.7118738,14.1537308,2519.485,9.88,74556.75,2519.49,2513.46,45.44
49.7118738,14.1537308,2519.485,9.88,74680.00,2519.49,2500.31,45.44
49.7115974,14.1532648,2505.789,9.88,74680.00,2505.79,2500.31,45.55
49.7115974,14.1532648,2505.789,9.88,74810.25,2505.79,2486.44,45.55
49.7113157,14.1528037,2492.081,9.88,74810.25,2492.08,2486.44,45.72
49.7110308,14.1523457,2479.048,9.88,74946.00,2479.05,2472.01,45.81
49.7110308,14.1523457,2479.048,9.88,74946.00,2479.05,2472.01,45.81
49.7107437,14.1518893,2466.06,9.88,75052.50,2466.06,2460.69,45.90
49.7107437,14.1518893,2466.06,9.88,75052.50,2466.06,2460.69,45.90
49.7104528,14.1514385,2451.939,9.88,75180.25,2451.94,2447.14,45.81
49.7104528,14.1514385,2451.939,9.88,75180.25,2451.94,2447.14,45.81
49.7101594,14.1509892,2437.739,9.88,75330.50,2437.74,2431.23,46.01
49.7101594,14.1509892,2437.739,9.88,75330.50,2437.74,2431.23,46.01
49.7098636,14.1505413,2423.402,9.94,75462.00,2423.40,2417.32,46.12
49.7098636,14.1505413,2423.402,9.94,75598.75,2423.40,2402.88,46.12
49.7095647,14.1500966,2408.872,9.94,75598.75,2408.87,2402.88,46.29
49.7095647,14.1500966,2408.872,9.94,75764.25,2408.87,2385.43,46.29
49.7092615,14.1496537,2394.822,9.94,75764.25,2394.82,2385.43,46.56
49.7092615,14.1496537,2394.822,9.94,75882.25,2394.82,2373.01,46.56
49.708954,14.1492174,2379.995,9.94,75882.25,2379.99,2373.01,46.53
49.708954,14.1492174,2379.995,9.94,76024.75,2379.99,2358.03,46.53
49.7086434,14.1487848,2365.344,9.94,76024.75,2365.34,2358.03,46.62
49.7083312,14.1483528,2350.681,9.94,76160.50,2350.68,2343.78,46.69
49.7083312,14.1483528,2350.681,9.94,76160.50,2350.68,2343.78,46.69
49.7080175,14.1479233,2335.568,9.94,76300.75,2335.57,2329.08,46.65
49.7080175,14.1479233,2335.568,9.94,76300.75,2335.57,2329.08,46.65
49.7077042,14.147494,2320.688,9.94,76472.00,2320.69,2311.16,46.67
49.7077042,14.147494,2320.688,9.94,76472.00,2320.69,2311.16,46.67
49.7073914,14.1470613,2306.017,10.00,76604.75,2306.02,2297.29,46.82
49.7073914,14.1470613,2306.017,10.00,76604.75,2306.02,2297.29,46.82
49.7070801,14.1466251,2291.339,10.00,76754.00,2291.34,2281.72,46.84
49.7070801,14.1466251,2291.339,9.94,76748.50,2291.34,2282.30,46.84
49.7067709,14.1461847,2276.63,9.94,76868.50,2276.63,2269.80,46.88
49.7067709,14.1461847,2276.63,10.00,77034.75,2276.63,2252.50,46.88
49.7064693,14.1457359,2262.306,10.00,77034.75,2262.31,2252.50,46.62
49.7064693,14.1457359,2262.306,10.00,77190.25,2262.31,2236.36,46.62
49.706177,14.1452763,2248.083,10.00,77190.25,2248.08,2236.36,46.43
49.7058959,14.1448057,2234.247,10.00,77292.00,2234.25,2225.80,46.21
49.7058959,14.1448057,2234.247,10.00,77292.00,2234.25,2225.80,46.21
49.7056251,14.1443268,2219.875,10.00,77436.25,2219.88,2210.86,45.87
49.7056251,14.1443268,2219.875,10.00,77436.25,2219.88,2210.86,45.87
49.7053661,14.1438368,2205.952,10.00,77574.25,2205.95,2196.59,45.63
49.7053661,14.1438368,2205.952,10.00,77574.25,2205.95,2196.59,45.63
49.7051178,14.1433399,2191.847,10.00,77698.50,2191.85,2183.76,45.20
49.7051178,14.1433399,2191.847,10.00,77698.50,2191.85,2183.76,45.20
49.7048944,14.1428158,2179.118,10.00,77830.25,2179.12,2170.17,45.04
49.7048944,14.1428158,2179.118,10.00,77830.25,2179.12,2170.17,45.04
49.7046775,14.1422902,2165.528,10.00,77962.00,2165.53,2156.60,44.84
49.7046775,14.1422902,2165.528,10.00,77962.00,2165.53,2156.60,44.84
49.7044785,14.1417597,2152.959,10.06,78070.50,2152.96,2145.44,44.22
49.7044785,14.1417597,2152.959,10.00,78206.25,2152.96,2131.49,44.22
49.7042886,14.1412266,2139.279,10.00,78206.25,2139.28,2131.49,43.80
49.7041041,14.1406944,2125.633,10.06,78312.25,2125.63,2120.62,43.44
49.7041041,14.1406944,2125.633,10.06,78312.25,2125.63,2120.62,43.44
49.7039276,14.1401547,2111.838,10.06,78430.25,2111.84,2108.52,43.47
49.7039276,14.1401547,2111.838,10.06,78430.25,2111.84,2108.52,43.47
49.7037568,14.1396126,2098.345,10.06,78554.75,2098.34,2095.78,43.35
49.7037568,14.1396126,2098.345,10.06,78554.75,2098.34,2095.78,43.35
49.7035928,14.139067,2085.629,10.06,78682.00,2085.63,2082.77,43.26
49.7035928,14.139067,2085.629,10.06,78682.00,2085.63,2082.77,43.26
49.7034341,14.1385294,2072.367,10.06,78802.50,2072.37,2070.47,42.77
49.7034341,14.1385294,2072.367,10.06,78802.50,2072.37,2070.47,42.77
49.7032748,14.1379931,2058.427,10.06,78950.50,2058.43,2055.38,42.68
49.7032748,14.1379931,2058.427,10.06,78950.50,2058.43,2055.38,42.68
49.7031172,14.1374536,2044.482,10.06,79094.50,2044.48,2040.72,42.73
49.7031172,14.1374536,2044.482,10.06,79094.50,2044.48,2040.72,42.73
49.70296,14.1369112,2030.764,10.06,79218.25,2030.76,2028.14,42.94
49.7028034,14.1363655,2017.134,10.06,79376.25,2017.13,2012.10,43.10
49.7028034,14.1363655,2017.134,10.06,79376.25,2017.13,2012.10,43.10
49.7026476,14.1358186,2003.919,10.06,79488.50,2003.92,2000.72,43.20
49.7026476,14.1358186,2003.919,10.06,79488.50,2003.92,2000.72,43.20
49.7024905,14.1352721,1991.365,10.06,79624.50,1991.37,1986.95,43.23
49.7024905,14.1352721,1991.365,10.06,79624.50,1991.37,1986.95,43.23
49.7023287,14.1347268,1979.125,10.06,79738.00,1979.12,1975.47,43.36
49.7023287,14.1347268,1979.125,10.06,79738.00,1979.12,1975.47,43.36
49.7021627,14.1341857,1966.405,10.06,79864.00,1966.40,1962.74,43.23
49.7021627,14.1341857,1966.405,10.06,79864.00,1966.40,1962.74,43.23
49.7019937,14.1336514,1953.628,10.12,79986.50,1953.63,1950.38,42.94
49.7019937,14.1336514,1953.628,10.12,79986.50,1953.63,1950.38,42.94
49.7018243,14.1331225,1940.937,10.12,80098.75,1940.94,1939.07,42.67
49.7018243,14.1331225,1940.937,10.12,80098.75,1940.94,1939.07,42.67
49.7016522,14.1325987,1928.162,10.12,80220.50,1928.16,1926.82,42.47
49.7016522,14.1325987,1928.162,10.12,80220.50,1928.16,1926.82,42.47
49.7014792,14.1320802,1914.908,10.12,80344.00,1914.91,1914.41,42.17
49.7013062,14.1315646,1901.836,10.12,80344.00,1901.84,1914.41,42.00
49.7013062,14.1315646,1901.836,10.12,80462.75,1901.84,1902.49,42.00
49.7011319,14.1310521,1888.709,10.12,80592.75,1888.71,1889.45,41.88
49.7011319,14.1310521,1888.709,10.12,80592.75,1888.71,1889.45,41.88
49.7009577,14.1305416,1875.699,10.12,80742.25,1875.70,1874.49,41.79
49.7009577,14.1305416,1875.699,10.12,80742.25,1875.70,1874.49,41.79
49.700782,14.1300302,1862.571,10.12,80890.50,1862.57,1859.66,41.87
49.700782,14.1300302,1862.571,10.12,80890.50,1862.57,1859.66,41.87
49.7006067,14.1295145,1850.433,10.12,81020.50,1850.43,1846.69,42.24
49.7006067,14.1295145,1850.433,10.12,81020.50,1850.43,1846.69,42.24
49.7004381,14.1289979,1840.346,10.12,81094.00,1840.35,1839.36,42.30
49.7004381,14.1289979,1840.346,10.12,81094.00,1840.35,1839.36,42.30
49.7002736,14.1284854,1830.609,10.12,81204.00,1830.61,1828.40,41.85
49.7002736,14.1284854,1830.609,10.12,81204.00,1830.61,1828.40,41.85
49.7001097,14.1279806,1820.212,10.19,81318.75,1820.21,1816.97,41.20
49.7001097,14.1279806,1820.212,10.19,81318.75,1820.21,1816.97,41.20
49.6999459,14.1274813,1809.105,10.19,81428.50,1809.11,1806.06,40.68
49.6997828,14.1269868,1797.131,10.19,81428.50,1797.13,1806.06,40.17
49.6997828,14.1269868,1797.131,10.19,81538.25,1797.13,1795.16,40.17
49.6996214,14.126497,1784.975,10.19,81664.25,1784.97,1782.67,39.76
49.6996214,14.126497,1784.975,10.19,81664.25,1784.97,1782.67,39.76
49.6994622,14.1260083,1772.792,10.19,81794.50,1772.79,1769.76,39.61
49.6994622,14.1260083,1772.792,10.19,81794.50,1772.79,1769.76,39.61
49.6993068,14.1255191,1760.555,10.19,81912.75,1760.56,1758.06,39.42
49.6993068,14.1255191,1760.555,10.19,81912.75,1760.56,1758.06,39.42
49.6991568,14.1250291,1748.699,10.19,82032.75,1748.70,1746.20,39.28
49.6991568,14.1250291,1748.699,10.19,82032.75,1748.70,1746.20,39.28
49.6990151,14.1245358,1736.972,10.19,82142.50,1736.97,1735.37,39.10
49.6990151,14.1245358,1736.972,10.19,82142.50,1736.97,1735.37,39.10
49.6988842,14.1240405,1724.722,10.19,82294.00,1724.72,1720.43,38.68
49.6988842,14.1240405,1724.722,10.19,82294.00,1724.72,1720.43,38.68
49.6987738,14.1235389,1712.244,10.19,82412.00,1712.24,1708.81,38.17
49.6986941,14.1230314,1701.302,10.19,82412.00,1701.30,1708.81,37.65
49.6986941,14.1230314,1701.302,10.19,82530.25,1701.30,1697.18,37.65
49.6986401,14.1225263,1689.244,10.19,82530.25,1689.24,1697.18,36.80
49.6986401,14.1225263,1689.244,10.19,82664.25,1689.24,1684.02,36.80
49.6986125,14.1220211,1676.796,10.19,82664.25,1676.80,1684.02,36.45
49.6986125,14.1220211,1676.796,10.19,82800.50,1676.80,1670.66,36.45
